Unix Timestamp,Average eye position (pixels),Average pupil dilation
1722787511.5184822,"(586.0, 325.0)",2.5662078857421875
1722787511.5353382,"(589.0, 329.0)",2.5678482055664062
1722787511.5520036,"(587.0, 329.0)",2.557403564453125
1722787511.5682344,"(585.0, 329.0)",2.5496826171875
1722787511.5849912,"(587.0, 331.0)",2.5462112426757812
1722787511.6017528,"(587.0, 328.0)",2.5401458740234375
1722787511.6185312,"(586.0, 327.0)",2.5310440063476562
1722787511.635187,"(586.0, 327.0)",2.5231781005859375
1722787511.6512756,"(581.0, 328.0)",2.5204238891601562
1722787511.6680942,"(581.0, 329.0)",2.514739990234375
1722787511.6843817,"(581.0, 331.0)",2.5147552490234375
1722787511.701312,"(580.0, 330.0)",2.5046234130859375
1722787511.7181916,"(580.0, 329.0)",2.4966278076171875
1722787511.7346203,"(581.0, 330.0)",2.4946517944335938
1722787511.7512808,"(584.0, 328.0)",2.49468994140625
1722787511.7683725,"(582.0, 329.0)",2.4860916137695312
1722787511.7848284,"(583.0, 330.0)",2.4822769165039062
1722787511.8016238,"(583.0, 328.0)",2.480712890625
1722787511.8180642,"(583.0, 325.0)",2.4791336059570312
1722787511.8350966,"(581.0, 325.0)",2.4691162109375
1722787511.85142,"(581.0, 327.0)",2.4715423583984375
1722787511.868321,"(579.0, 326.0)",2.4729537963867188
1722787511.8847628,"(577.0, 328.0)",2.4666366577148438
1722787511.902155,"(578.0, 330.0)",2.473175048828125
1722787511.917548,"(580.0, 333.0)",2.4697952270507812
1722787511.934384,"(582.0, 328.0)",2.4632492065429688
1722787511.9515736,"(583.0, 326.0)",2.4667129516601562
1722787511.9682775,"(585.0, 327.0)",2.4680099487304688
1722787511.9841824,"(581.0, 327.0)",2.465484619140625
1722787512.0012732,"(581.0, 324.0)",2.4598312377929688
1722787512.0183053,"(580.0, 323.0)",2.455230712890625
1722787512.0345945,"(581.0, 326.0)",2.4497909545898438
1722787512.050703,"(580.0, 326.0)",2.4486846923828125
1722787512.0672865,"(580.0, 328.0)",2.4526443481445312
1722787512.0843284,"(581.0, 326.0)",2.4496078491210938
1722787512.1012285,"(581.0, 326.0)",2.448944091796875
1722787512.1178608,"(577.0, 327.0)",2.4464569091796875
1722787512.1339772,"(575.0, 327.0)",2.4416122436523438
1722787512.1509423,"(579.0, 326.0)",2.4424896240234375
1722787512.1667879,"(582.0, 328.0)",2.4369125366210938
1722787512.184401,"(585.0, 329.0)",2.4360504150390625
1722787512.2006295,"(584.0, 329.0)",2.435455322265625
1722787512.2171645,"(582.0, 331.0)",2.428253173828125
1722787512.2335396,"(581.0, 327.0)",2.4306411743164062
1722787512.2512488,"(583.0, 326.0)",2.4298934936523438
1722787512.2666183,"(581.0, 326.0)",2.4296493530273438
1722787512.2835417,"(581.0, 323.0)",2.4368820190429688
1722787512.3008082,"(581.0, 325.0)",2.4366378784179688
1722787512.31739,"(577.0, 322.0)",2.4347076416015625
1722787512.3340461,"(574.0, 322.0)",2.4280853271484375
1722787512.3509998,"(574.0, 322.0)",2.4221343994140625
1722787512.3675122,"(576.0, 324.0)",2.4152603149414062
1722787512.3834462,"(575.0, 324.0)",2.4149627685546875
1722787512.4004633,"(578.0, 323.0)",2.4175491333007812
1722787512.4165754,"(575.0, 324.0)",2.4121627807617188
1722787512.4333246,"(577.0, 323.0)",2.4095611572265625
1722787512.4507542,"(578.0, 322.0)",2.406402587890625
1722787512.4668849,"(582.0, 321.0)",2.4092636108398438
1722787512.48303,"(582.0, 324.0)",2.4181900024414062
1722787512.500129,"(582.0, 325.0)",2.4147262573242188
1722787512.517497,"(579.0, 325.0)",2.403564453125
1722787512.533283,"(582.0, 325.0)",2.4028854370117188
1722787512.5500846,"(578.0, 327.0)",2.4010162353515625
1722787512.56661,"(578.0, 327.0)",2.401336669921875
1722787512.583519,"(576.0, 324.0)",2.4092178344726562
1722787512.6001847,"(579.0, 326.0)",2.4099807739257812
1722787512.6165953,"(576.0, 326.0)",2.4086990356445312
1722787512.6335204,"(578.0, 326.0)",2.4051284790039062
1722787512.650091,"(580.0, 325.0)",2.406280517578125
1722787512.6662455,"(581.0, 322.0)",2.4048080444335938
1722787512.6830864,"(581.0, 326.0)",2.4094390869140625
1722787512.6996596,"(577.0, 325.0)",2.4086456298828125
1722787512.7163837,"(579.0, 327.0)",2.41082763671875
1722787512.7332547,"(579.0, 327.0)",2.4116058349609375
1722787512.7501614,"(577.0, 326.0)",2.4078598022460938
1722787512.7666445,"(576.0, 324.0)",2.4064407348632812
1722787512.7836752,"(579.0, 326.0)",2.4093017578125
1722787512.7995934,"(578.0, 329.0)",2.4079666137695312
1722787512.8161223,"(583.0, 328.0)",2.4092483520507812
1722787512.833603,"(582.0, 329.0)",2.4036102294921875
1722787512.850126,"(585.0, 328.0)",2.4063568115234375
1722787512.866246,"(587.0, 329.0)",2.4041213989257812
1722787512.8834338,"(585.0, 328.0)",2.409332275390625
1722787512.8999226,"(585.0, 328.0)",2.4040451049804688
1722787512.9164994,"(583.0, 326.0)",2.4053115844726562
1722787512.932629,"(581.0, 329.0)",2.3960342407226562
1722787512.9493108,"(581.0, 330.0)",2.404083251953125
1722787512.9664857,"(577.0, 331.0)",2.3972625732421875
1722787512.9830964,"(578.0, 331.0)",2.4040603637695312
1722787512.9993992,"(581.0, 329.0)",2.409820556640625
1722787513.0166318,"(584.0, 326.0)",2.4115524291992188
1722787513.033139,"(583.0, 324.0)",2.414825439453125
1722787513.0498583,"(580.0, 326.0)",2.4162826538085938
1722787513.0655487,"(577.0, 324.0)",2.4097900390625
1722787513.082563,"(575.0, 324.0)",2.416229248046875
1722787513.09922,"(578.0, 324.0)",2.4171142578125
1722787513.1160989,"(579.0, 324.0)",2.4261093139648438
1722787513.1324139,"(576.0, 327.0)",2.4293899536132812
1722787513.149618,"(577.0, 326.0)",2.435455322265625
1722787513.1661596,"(576.0, 324.0)",2.4386520385742188
1722787513.1824646,"(573.0, 324.0)",2.4433059692382812
1722787513.1990886,"(573.0, 324.0)",2.4504165649414062
1722787513.2161582,"(573.0, 322.0)",2.4566650390625
1722787513.232521,"(573.0, 320.0)",2.4534835815429688
1722787513.2494771,"(574.0, 314.0)",2.45361328125
1722787513.2654374,"(575.0, 316.0)",2.4577713012695312
1722787513.2825952,"(576.0, 315.0)",2.460784912109375
1722787513.2986426,"(573.0, 317.0)",2.4692764282226562
1722787513.3158352,"(572.0, 316.0)",2.4733428955078125
1722787513.3324418,"(576.0, 317.0)",2.475555419921875
1722787513.3494704,"(577.0, 318.0)",2.4763641357421875
1722787513.3655155,"(576.0, 321.0)",2.4751052856445312
1722787513.3825326,"(577.0, 321.0)",2.4777755737304688
1722787513.3993733,"(580.0, 319.0)",2.4791030883789062
1722787513.415471,"(581.0, 317.0)",2.4754486083984375
1722787513.4324486,"(579.0, 314.0)",2.4756927490234375
1722787513.4491458,"(580.0, 315.0)",2.4840545654296875
1722787513.4655511,"(582.0, 317.0)",2.4893569946289062
1722787513.4816492,"(583.0, 318.0)",2.4858779907226562
1722787513.4984787,"(580.0, 319.0)",2.486114501953125
1722787513.5152848,"(581.0, 317.0)",2.4938430786132812
1722787513.531917,"(578.0, 315.0)",2.4957046508789062
1722787513.5488937,"(577.0, 316.0)",2.4941635131835938
1722787513.5655541,"(577.0, 318.0)",2.4952316284179688
1722787513.582169,"(575.0, 319.0)",2.4938278198242188
1722787513.5986311,"(578.0, 318.0)",2.4933013916015625
1722787513.6153147,"(582.0, 322.0)",2.5020599365234375
1722787513.6316295,"(581.0, 323.0)",2.5057220458984375
1722787513.6482203,"(588.0, 324.0)",2.5015106201171875
1722787513.6651287,"(581.0, 327.0)",2.498321533203125
1722787513.6817908,"(577.0, 325.0)",2.5028915405273438
1722787513.6988642,"(575.0, 325.0)",2.5052490234375
1722787513.7154949,"(576.0, 325.0)",2.50885009765625
1722787513.7312982,"(576.0, 326.0)",2.5053787231445312
1722787513.7482328,"(580.0, 325.0)",2.498260498046875
1722787513.764506,"(582.0, 326.0)",2.5008468627929688
1722787513.781487,"(581.0, 324.0)",2.4981536865234375
1722787513.7983437,"(582.0, 325.0)",2.5041656494140625
1722787513.814779,"(579.0, 324.0)",2.49932861328125
1722787513.831429,"(581.0, 327.0)",2.4969024658203125
1722787513.8485208,"(579.0, 328.0)",2.504791259765625
1722787513.8648088,"(576.0, 326.0)",2.505401611328125
1722787513.8815992,"(576.0, 327.0)",2.503021240234375
1722787513.8986158,"(578.0, 322.0)",2.5078659057617188
1722787513.915043,"(579.0, 323.0)",2.5053558349609375
1722787513.9315004,"(579.0, 326.0)",2.51177978515625
1722787513.94822,"(578.0, 329.0)",2.508453369140625
1722787513.9644065,"(577.0, 329.0)",2.514892578125
1722787513.981034,"(576.0, 325.0)",2.517059326171875
1722787513.9975584,"(578.0, 323.0)",2.524383544921875
1722787514.0152535,"(577.0, 321.0)",2.531005859375
1722787514.0316079,"(580.0, 320.0)",2.5375137329101562
1722787514.0482752,"(579.0, 321.0)",2.5360336303710938
1722787514.0642662,"(580.0, 320.0)",2.5406646728515625
1722787514.0814798,"(581.0, 319.0)",2.5456085205078125
1722787514.0985117,"(580.0, 315.0)",2.5499725341796875
1722787514.1143038,"(577.0, 314.0)",2.5411529541015625
1722787514.1312873,"(574.0, 318.0)",2.5456466674804688
1722787514.1478338,"(574.0, 317.0)",2.5454330444335938
1722787514.163871,"(579.0, 317.0)",2.5462799072265625
1722787514.1808178,"(580.0, 319.0)",2.5474700927734375
1722787514.1972666,"(581.0, 319.0)",2.5432510375976562
1722787514.2141702,"(577.0, 319.0)",2.5370330810546875
1722787514.230819,"(580.0, 322.0)",2.54010009765625
1722787514.2473521,"(580.0, 324.0)",2.5459365844726562
1722787514.2635708,"(579.0, 320.0)",2.5458145141601562
1722787514.280557,"(578.0, 324.0)",2.5456771850585938
1722787514.2970824,"(578.0, 326.0)",2.5524063110351562
1722787514.3141706,"(579.0, 326.0)",2.5448684692382812
1722787514.3305256,"(577.0, 325.0)",2.5390548706054688
1722787514.346922,"(577.0, 322.0)",2.537109375
1722787514.364156,"(579.0, 325.0)",2.5408477783203125
1722787514.3809092,"(577.0, 322.0)",2.5398406982421875
1722787514.3975503,"(578.0, 324.0)",2.544403076171875
1722787514.4141922,"(580.0, 324.0)",2.5450210571289062
1722787514.430406,"(577.0, 325.0)",2.548065185546875
1722787514.4475482,"(578.0, 325.0)",2.5445404052734375
1722787514.4637222,"(580.0, 324.0)",2.5446243286132812
1722787514.48063,"(578.0, 328.0)",2.548614501953125
1722787514.4973006,"(575.0, 328.0)",2.5497360229492188
1722787514.514327,"(576.0, 328.0)",2.5427474975585938
1722787514.5299594,"(579.0, 329.0)",2.5411605834960938
1722787514.5475962,"(583.0, 330.0)",2.545196533203125
1722787514.563619,"(579.0, 328.0)",2.5389328002929688
1722787514.5802827,"(580.0, 336.0)",2.5435943603515625
1722787514.5974574,"(581.0, 339.0)",2.5453567504882812
1722787514.6142383,"(582.0, 336.0)",2.539642333984375
1722787514.6305838,"(582.0, 333.0)",2.541900634765625
1722787514.6466734,"(582.0, 330.0)",2.546417236328125
1722787514.6632116,"(578.0, 332.0)",2.5475234985351562
1722787514.680358,"(578.0, 336.0)",2.541778564453125
1722787514.696497,"(577.0, 334.0)",2.5381851196289062
1722787514.7133763,"(576.0, 332.0)",2.5392608642578125
1722787514.7303963,"(578.0, 333.0)",2.5403900146484375
1722787514.7471762,"(579.0, 333.0)",2.5368576049804688
1722787514.7636564,"(577.0, 332.0)",2.5400619506835938
1722787514.779621,"(577.0, 330.0)",2.5438385009765625
1722787514.7967248,"(579.0, 327.0)",2.5484848022460938
1722787514.8137605,"(578.0, 327.0)",2.5538711547851562
1722787514.8293474,"(576.0, 327.0)",2.5501785278320312
1722787514.8464339,"(575.0, 329.0)",2.5551376342773438
1722787514.8634715,"(572.0, 331.0)",2.560302734375
1722787514.8799245,"(575.0, 330.0)",2.5554580688476562
1722787514.896453,"(573.0, 329.0)",2.5589523315429688
1722787514.9135606,"(574.0, 326.0)",2.5653839111328125
1722787514.9294689,"(575.0, 326.0)",2.5752487182617188
1722787514.946586,"(575.0, 321.0)",2.5820159912109375
1722787514.9633296,"(576.0, 319.0)",2.5759658813476562
1722787514.9795165,"(575.0, 321.0)",2.5804824829101562
1722787514.996776,"(574.0, 316.0)",2.5845794677734375
1722787515.0134134,"(576.0, 318.0)",2.5877456665039062
1722787515.0293922,"(576.0, 319.0)",2.5911788940429688
1722787515.0465202,"(573.0, 320.0)",2.589141845703125
1722787515.0636141,"(576.0, 324.0)",2.5906829833984375
1722787515.0792272,"(571.0, 324.0)",2.5893402099609375
1722787515.0961182,"(570.0, 325.0)",2.5837936401367188
1722787515.1123054,"(571.0, 327.0)",2.5903244018554688
1722787515.128974,"(570.0, 327.0)",2.5855026245117188
1722787515.146584,"(571.0, 328.0)",2.5840530395507812
1722787515.1633968,"(575.0, 324.0)",2.5917129516601562
1722787515.1787488,"(577.0, 324.0)",2.5846328735351562
1722787515.1963208,"(577.0, 324.0)",2.5811080932617188
1722787515.212516,"(577.0, 324.0)",2.5878219604492188
1722787515.2294323,"(577.0, 324.0)",2.5918121337890625
1722787515.245606,"(575.0, 327.0)",2.59051513671875
1722787515.2622154,"(572.0, 325.0)",2.5921478271484375
1722787515.2792325,"(571.0, 324.0)",2.5916671752929688
1722787515.29644,"(571.0, 323.0)",2.589202880859375
1722787515.3122728,"(573.0, 320.0)",2.5867233276367188
1722787515.3293123,"(570.0, 319.0)",2.586578369140625
1722787515.3460157,"(571.0, 319.0)",2.582977294921875
1722787515.3624606,"(573.0, 322.0)",2.5857162475585938
1722787515.378884,"(573.0, 323.0)",2.5852279663085938
1722787515.3965225,"(573.0, 323.0)",2.5808563232421875
1722787515.412555,"(574.0, 324.0)",2.5672149658203125
1722787515.4284997,"(574.0, 325.0)",2.5654220581054688
1722787515.4458466,"(575.0, 324.0)",2.5643692016601562
1722787515.462588,"(577.0, 323.0)",2.5629348754882812
1722787515.4791925,"(578.0, 324.0)",2.5629043579101562
1722787515.495276,"(580.0, 326.0)",2.5578689575195312
1722787515.5123029,"(577.0, 327.0)",2.548797607421875
1722787515.528562,"(577.0, 330.0)",2.551727294921875
1722787515.5460553,"(576.0, 332.0)",2.5525131225585938
1722787515.5627937,"(578.0, 332.0)",2.5492324829101562
1722787515.578825,"(578.0, 333.0)",2.5477828979492188
1722787515.5963607,"(578.0, 329.0)",2.5474319458007812
1722787515.6116066,"(574.0, 331.0)",2.5506362915039062
1722787515.6281724,"(572.0, 332.0)",2.5526962280273438
1722787515.6453347,"(574.0, 328.0)",2.5548095703125
1722787515.662252,"(576.0, 329.0)",2.5551986694335938
1722787515.6783412,"(574.0, 326.0)",2.5574569702148438
1722787515.6955638,"(575.0, 328.0)",2.5536346435546875
1722787515.7121656,"(573.0, 328.0)",2.562286376953125
1722787515.7284014,"(577.0, 328.0)",2.5545654296875
1722787515.7455924,"(577.0, 330.0)",2.5557174682617188
1722787515.7617745,"(579.0, 330.0)",2.5611114501953125
1722787515.7785165,"(579.0, 325.0)",2.5627899169921875
1722787515.7948496,"(576.0, 321.0)",2.5623245239257812
1722787515.8119082,"(575.0, 318.0)",2.5666122436523438
1722787515.8284352,"(573.0, 319.0)",2.566650390625
1722787515.8452468,"(578.0, 318.0)",2.5587310791015625
1722787515.8614492,"(576.0, 320.0)",2.5601959228515625
1722787515.8781989,"(577.0, 319.0)",2.5549240112304688
1722787515.8957186,"(576.0, 321.0)",2.5496978759765625
1722787515.9113805,"(574.0, 323.0)",2.5426254272460938
1722787515.9282765,"(577.0, 327.0)",2.5371856689453125
1722787515.9447994,"(579.0, 327.0)",2.5383453369140625
1722787515.9614277,"(578.0, 328.0)",2.5333480834960938
1722787515.9784555,"(577.0, 327.0)",2.5305862426757812
1722787515.9949832,"(577.0, 323.0)",2.5317230224609375
1722787516.0114975,"(578.0, 317.0)",2.5414505004882812
1722787516.0284624,"(576.0, 318.0)",2.5328826904296875
1722787516.0445445,"(578.0, 319.0)",2.5224456787109375
1722787516.0615542,"(577.0, 320.0)",2.514739990234375
1722787516.0781112,"(578.0, 323.0)",2.5159912109375
1722787516.0945733,"(577.0, 322.0)",2.5092849731445312
1722787516.1118064,"(579.0, 321.0)",2.5033493041992188
1722787516.1266708,"(580.0, 321.0)",2.4958572387695312
1722787516.1446579,"(576.0, 325.0)",2.4957504272460938
1722787516.160796,"(576.0, 326.0)",2.4980392456054688
1722787516.177243,"(577.0, 330.0)",2.4914093017578125
1722787516.19456,"(577.0, 331.0)",2.4935836791992188
1722787516.2112718,"(579.0, 332.0)",2.4975204467773438
1722787516.2275405,"(579.0, 328.0)",2.5047988891601562
1722787516.2440536,"(580.0, 328.0)",2.4956436157226562
1722787516.2612102,"(578.0, 328.0)",2.494049072265625
1722787516.2773778,"(577.0, 328.0)",2.4960174560546875
1722787516.2944057,"(575.0, 326.0)",2.5000839233398438
1722787516.3113465,"(577.0, 325.0)",2.501373291015625
1722787516.3268642,"(577.0, 323.0)",2.4988327026367188
1722787516.3445685,"(577.0, 324.0)",2.501007080078125
1722787516.3606346,"(579.0, 324.0)",2.4984664916992188
1722787516.3773055,"(578.0, 323.0)",2.5010528564453125
1722787516.3947237,"(583.0, 323.0)",2.5075531005859375
1722787516.4111543,"(581.0, 326.0)",2.510284423828125
1722787516.4271603,"(579.0, 325.0)",2.5090255737304688
1722787516.4441803,"(577.0, 330.0)",2.5095748901367188
1722787516.4605923,"(578.0, 327.0)",2.5127334594726562
1722787516.4771252,"(579.0, 330.0)",2.5033645629882812
1722787516.494292,"(581.0, 330.0)",2.5019073486328125
1722787516.5105355,"(581.0, 331.0)",2.505462646484375
1722787516.5266542,"(581.0, 332.0)",2.49859619140625
1722787516.5437334,"(579.0, 334.0)",2.4940338134765625
1722787516.5610788,"(581.0, 334.0)",2.4973602294921875
1722787516.5772305,"(581.0, 333.0)",2.4891815185546875
1722787516.5943158,"(579.0, 332.0)",2.4923553466796875
1722787516.6101916,"(581.0, 332.0)",2.4986419677734375
1722787516.6273558,"(578.0, 330.0)",2.4949493408203125
1722787516.6437569,"(577.0, 331.0)",2.4949188232421875
1722787516.6602883,"(574.0, 331.0)",2.4924774169921875
1722787516.6764352,"(576.0, 331.0)",2.4966201782226562
1722787516.693307,"(576.0, 331.0)",2.49755859375
1722787516.7103317,"(579.0, 330.0)",2.4928741455078125
1722787516.7265291,"(579.0, 326.0)",2.4945297241210938
1722787516.7444766,"(578.0, 327.0)",2.4943084716796875
1722787516.7604778,"(578.0, 326.0)",2.4956436157226562
1722787516.777406,"(579.0, 330.0)",2.50103759765625
1722787516.7933898,"(578.0, 329.0)",2.5016632080078125
1722787516.8104837,"(576.0, 331.0)",2.4949188232421875
1722787516.8269207,"(576.0, 332.0)",2.49871826171875
1722787516.8435388,"(577.0, 332.0)",2.506683349609375
1722787516.8596697,"(578.0, 329.0)",2.5025863647460938
1722787516.876544,"(577.0, 331.0)",2.5012130737304688
1722787516.8934648,"(578.0, 326.0)",2.49932861328125
1722787516.910481,"(575.0, 329.0)",2.4988861083984375
1722787516.9260044,"(572.0, 329.0)",2.5000076293945312
1722787516.9437065,"(572.0, 328.0)",2.50091552734375
1722787516.9602437,"(571.0, 328.0)",2.500518798828125
1722787516.976465,"(574.0, 329.0)",2.5020904541015625
1722787516.9934175,"(572.0, 330.0)",2.50128173828125
1722787517.0096052,"(572.0, 331.0)",2.4990386962890625
1722787517.0261595,"(577.0, 331.0)",2.5017623901367188
1722787517.0431962,"(578.0, 329.0)",2.5006637573242188
1722787517.0593786,"(578.0, 326.0)",2.4945449829101562
1722787517.076468,"(578.0, 327.0)",2.4938583374023438
1722787517.0934908,"(575.0, 327.0)",2.4944686889648438
1722787517.1092796,"(575.0, 326.0)",2.4950942993164062
1722787517.1264577,"(579.0, 326.0)",2.5001296997070312
1722787517.1425405,"(578.0, 323.0)",2.4967117309570312
1722787517.1588721,"(577.0, 323.0)",2.4868011474609375
1722787517.1765475,"(576.0, 325.0)",2.4915542602539062
1722787517.193413,"(577.0, 324.0)",2.48272705078125
1722787517.2092185,"(577.0, 325.0)",2.485931396484375
1722787517.225422,"(575.0, 326.0)",2.4830703735351562
1722787517.2434747,"(575.0, 324.0)",2.4790267944335938
1722787517.2596796,"(579.0, 322.0)",2.4741668701171875
1722787517.2761793,"(577.0, 324.0)",2.4746932983398438
1722787517.2930527,"(580.0, 323.0)",2.46807861328125
1722787517.3095996,"(581.0, 328.0)",2.4582061767578125
1722787517.3261702,"(583.0, 328.0)",2.4568634033203125
1722787517.3422072,"(580.0, 325.0)",2.4501800537109375
1722787517.3593702,"(582.0, 324.0)",2.4520645141601562
1722787517.375223,"(578.0, 322.0)",2.4452896118164062
1722787517.392266,"(574.0, 324.0)",2.4475021362304688
1722787517.4096384,"(574.0, 321.0)",2.445068359375
1722787517.4261827,"(575.0, 324.0)",2.435272216796875
1722787517.4423907,"(577.0, 325.0)",2.426116943359375
1722787517.459586,"(577.0, 327.0)",2.4218826293945312
1722787517.4761045,"(575.0, 325.0)",2.4232101440429688
1722787517.492672,"(578.0, 324.0)",2.42877197265625
1722787517.5084367,"(575.0, 325.0)",2.4205398559570312
1722787517.526046,"(578.0, 326.0)",2.4192581176757812
1722787517.5426264,"(578.0, 323.0)",2.4208831787109375
1722787517.5586445,"(574.0, 318.0)",2.419525146484375
1722787517.5754337,"(573.0, 317.0)",2.4130401611328125
1722787517.5919816,"(575.0, 315.0)",2.4153213500976562
1722787517.6090255,"(573.0, 318.0)",2.4126968383789062
1722787517.6251757,"(575.0, 319.0)",2.4130935668945312
1722787517.6426015,"(574.0, 321.0)",2.4125213623046875
1722787517.6588984,"(576.0, 322.0)",2.4081802368164062
1722787517.6754742,"(576.0, 321.0)",2.4089431762695312
1722787517.6917968,"(578.0, 321.0)",2.3998336791992188
1722787517.7094674,"(580.0, 323.0)",2.4064712524414062
1722787517.72508,"(578.0, 325.0)",2.4088516235351562
1722787517.742315,"(573.0, 325.0)",2.40618896484375
1722787517.7581189,"(571.0, 320.0)",2.4049530029296875
1722787517.775291,"(575.0, 321.0)",2.4049301147460938
1722787517.791732,"(575.0, 321.0)",2.4021148681640625
1722787517.808476,"(575.0, 323.0)",2.3951950073242188
1722787517.8252835,"(572.0, 328.0)",2.3880844116210938
1722787517.8417008,"(575.0, 330.0)",2.3895263671875
1722787517.8586543,"(579.0, 329.0)",2.3935775756835938
1722787517.8754478,"(578.0, 330.0)",2.3988037109375
1722787517.891479,"(577.0, 331.0)",2.40399169921875
1722787517.908338,"(574.0, 333.0)",2.4034576416015625
1722787517.9247923,"(572.0, 332.0)",2.3925704956054688
1722787517.9413834,"(573.0, 331.0)",2.3880844116210938
1722787517.9584925,"(575.0, 328.0)",2.3909225463867188
1722787517.9748611,"(577.0, 330.0)",2.390533447265625
1722787517.9920444,"(578.0, 329.0)",2.3873748779296875
1722787518.0084178,"(576.0, 324.0)",2.383758544921875
1722787518.0245118,"(579.0, 326.0)",2.3860855102539062
1722787518.042161,"(578.0, 327.0)",2.3824310302734375
1722787518.0581653,"(575.0, 324.0)",2.3767242431640625
1722787518.0746913,"(575.0, 323.0)",2.3751373291015625
1722787518.0913782,"(576.0, 325.0)",2.3806076049804688
1722787518.1085405,"(577.0, 325.0)",2.3763656616210938
1722787518.124613,"(578.0, 321.0)",2.3790969848632812
1722787518.1417174,"(578.0, 324.0)",2.3776626586914062
1722787518.158289,"(577.0, 325.0)",2.3777847290039062
1722787518.1743724,"(575.0, 329.0)",2.3772964477539062
1722787518.1908164,"(572.0, 327.0)",2.369232177734375
1722787518.208331,"(571.0, 328.0)",2.3683395385742188
1722787518.2248774,"(576.0, 328.0)",2.377960205078125
1722787518.2409005,"(578.0, 328.0)",2.3841323852539062
1722787518.257441,"(576.0, 327.0)",2.3849258422851562
1722787518.2744422,"(574.0, 327.0)",2.3892440795898438
1722787518.2905934,"(573.0, 324.0)",2.386016845703125
1722787518.3081074,"(571.0, 322.0)",2.3863983154296875
1722787518.3240683,"(571.0, 319.0)",2.3878631591796875
1722787518.3414812,"(573.0, 317.0)",2.386444091796875
1722787518.3571804,"(572.0, 319.0)",2.3867568969726562
1722787518.3746636,"(573.0, 322.0)",2.3883895874023438
1722787518.3913355,"(572.0, 318.0)",2.3846588134765625
1722787518.4068823,"(574.0, 322.0)",2.3891067504882812
1722787518.4239416,"(571.0, 321.0)",2.381744384765625
1722787518.4407277,"(572.0, 324.0)",2.3836898803710938
1722787518.4568307,"(569.0, 325.0)",2.3823471069335938
1722787518.4737616,"(568.0, 325.0)",2.3812408447265625
1722787518.4908834,"(570.0, 324.0)",2.3876113891601562
1722787518.5076864,"(571.0, 323.0)",2.38690185546875
1722787518.5237176,"(571.0, 325.0)",2.3896255493164062
1722787518.540365,"(571.0, 323.0)",2.3895797729492188
1722787518.5569704,"(570.0, 320.0)",2.3890457153320312
1722787518.573862,"(570.0, 320.0)",2.3871002197265625
1722787518.5905087,"(575.0, 322.0)",2.3920364379882812
1722787518.6072314,"(575.0, 322.0)",2.3957138061523438
1722787518.6238894,"(570.0, 320.0)",2.3919677734375
1722787518.6404796,"(571.0, 323.0)",2.3935470581054688
1722787518.6567907,"(571.0, 321.0)",2.39971923828125
1722787518.6735637,"(572.0, 322.0)",2.3959808349609375
1722787518.690555,"(572.0, 324.0)",2.392425537109375
1722787518.7070787,"(576.0, 322.0)",2.3989028930664062
1722787518.7237754,"(574.0, 323.0)",2.4031219482421875
1722787518.7406354,"(572.0, 326.0)",2.4062423706054688
1722787518.757111,"(572.0, 329.0)",2.4063949584960938
1722787518.773762,"(572.0, 329.0)",2.4056549072265625
1722787518.790435,"(571.0, 330.0)",2.4040985107421875
1722787518.8072102,"(577.0, 327.0)",2.3989410400390625
1722787518.8230598,"(579.0, 327.0)",2.4055252075195312
1722787518.8406296,"(574.0, 331.0)",2.4087905883789062
1722787518.85714,"(573.0, 327.0)",2.4122085571289062
1722787518.8728898,"(574.0, 326.0)",2.41253662109375
1722787518.8901343,"(577.0, 324.0)",2.4079132080078125
1722787518.9066696,"(577.0, 323.0)",2.4066238403320312
1722787518.9232183,"(576.0, 326.0)",2.4096145629882812
1722787518.9398549,"(576.0, 325.0)",2.4123992919921875
1722787518.9569955,"(577.0, 323.0)",2.4102249145507812
1722787518.9733326,"(575.0, 323.0)",2.4090347290039062
1722787518.990308,"(575.0, 324.0)",2.4099884033203125
1722787519.0062947,"(574.0, 327.0)",2.42205810546875
1722787519.023163,"(574.0, 326.0)",2.4142913818359375
1722787519.040117,"(573.0, 324.0)",2.4144668579101562
1722787519.0565321,"(572.0, 329.0)",2.4189376831054688
1722787519.0735085,"(572.0, 328.0)",2.4158248901367188
1722787519.0903206,"(574.0, 328.0)",2.4181060791015625
1722787519.1061654,"(577.0, 326.0)",2.4169464111328125
1722787519.123415,"(575.0, 326.0)",2.418365478515625
1722787519.139533,"(578.0, 322.0)",2.4088897705078125
1722787519.1560874,"(576.0, 326.0)",2.4120330810546875
1722787519.1732707,"(576.0, 328.0)",2.412078857421875
1722787519.189334,"(576.0, 329.0)",2.4108352661132812
1722787519.2066166,"(573.0, 330.0)",2.4044265747070312
1722787519.2224214,"(572.0, 331.0)",2.405731201171875
1722787519.2400868,"(573.0, 332.0)",2.4062881469726562
1722787519.256673,"(571.0, 329.0)",2.4026947021484375
1722787519.2725217,"(571.0, 329.0)",2.3993148803710938
1722787519.2898493,"(572.0, 326.0)",2.4004440307617188
1722787519.3063962,"(575.0, 327.0)",2.3975753784179688
1722787519.3228824,"(572.0, 329.0)",2.3989944458007812
1722787519.3395429,"(570.0, 328.0)",2.4010696411132812
1722787519.3559165,"(572.0, 330.0)",2.397735595703125
1722787519.3726137,"(572.0, 328.0)",2.3943099975585938
