type,x,y,timestamp,button,pressed
move,542,289,1722869908.0693414,,
move,556,289,1722869908.0763547,,
move,567,289,1722869908.084726,,
move,579,289,1722869908.0930908,,
move,593,289,1722869908.1008117,,
move,602,289,1722869908.1085865,,
move,609,289,1722869908.1163611,,
move,609,289,1722869908.1248937,,
move,611,289,1722869908.132927,,
move,613,289,1722869908.1410735,,
move,615,289,1722869908.1491,,
move,618,289,1722869908.1562355,,
move,620,289,1722869908.164836,,
move,623,290,1722869908.1729398,,
move,626,290,1722869908.1805239,,
move,628,290,1722869908.1885204,,
move,631,290,1722869908.196069,,
move,635,290,1722869908.2042835,,
move,638,290,1722869908.2128856,,
move,641,290,1722869908.2209396,,
move,645,291,1722869908.2289975,,
move,648,291,1722869908.2370455,,
move,651,291,1722869908.245046,,
move,654,291,1722869908.2530568,,
move,656,291,1722869908.26115,,
move,658,291,1722869908.269231,,
move,660,291,1722869908.2767365,,
move,661,291,1722869908.2849164,,
click,661,291,1722869908.316939,Button.left,False
move,661,291,1722869908.3325198,,
move,660,291,1722869908.3406034,,
move,656,291,1722869908.348644,,
move,650,294,1722869908.356263,,
move,646,296,1722869908.364977,,
move,642,297,1722869908.3728077,,
move,639,299,1722869908.3806813,,
move,632,302,1722869908.3981793,,
move,626,304,1722869908.399184,,
move,619,307,1722869908.4046948,,
move,609,310,1722869908.4123755,,
move,600,313,1722869908.4201672,,
move,593,315,1722869908.4281952,,
move,584,317,1722869908.4362767,,
move,576,321,1722869908.4444156,,
move,568,325,1722869908.4524317,,
move,559,328,1722869908.461248,,
move,551,332,1722869908.4682686,,
move,543,335,1722869908.4763527,,
move,536,338,1722869908.4847004,,
move,529,341,1722869908.492273,,
move,523,344,1722869908.5003,,
move,517,347,1722869908.5083778,,
move,512,349,1722869908.5166562,,
move,506,351,1722869908.5251803,,
move,501,354,1722869908.5420222,,
move,497,356,1722869908.5430243,,
move,492,358,1722869908.5491214,,
move,490,359,1722869908.5562131,,
move,488,361,1722869908.5644665,,
move,487,362,1722869908.5724974,,
move,486,363,1722869908.581048,,
move,484,364,1722869908.5887704,,
move,483,366,1722869908.596275,,
move,481,366,1722869908.60433,,
move,481,366,1722869908.6125696,,
move,480,367,1722869908.6211967,,
move,480,367,1722869908.6284955,,
move,479,367,1722869908.63715,,
move,479,368,1722869908.6446593,,
move,478,368,1722869908.652676,,
move,478,368,1722869908.6606917,,
move,477,369,1722869908.6762235,,
move,477,370,1722869908.6842563,,
move,476,370,1722869908.6928492,,
move,476,371,1722869908.7003894,,
move,476,371,1722869908.7093713,,
move,476,371,1722869908.7170665,,
move,475,371,1722869908.740228,,
move,475,373,1722869908.7648053,,
move,475,374,1722869908.773321,,
move,474,375,1722869908.7804644,,
move,474,376,1722869908.7885878,,
move,474,377,1722869908.7961729,,
move,473,378,1722869908.805321,,
move,473,379,1722869908.813006,,
move,473,379,1722869908.8204143,,
move,472,380,1722869908.8290944,,
move,471,381,1722869908.8371189,,
move,471,382,1722869908.8446333,,
move,471,382,1722869908.8683167,,
move,470,383,1722869908.876402,,
move,470,384,1722869908.8848634,,
move,470,385,1722869908.8923757,,
move,470,385,1722869908.9004042,,
move,469,386,1722869908.908514,,
move,469,386,1722869908.91607,,
move,469,386,1722869908.9246807,,
move,468,386,1722869908.940919,,
move,468,387,1722869908.9569569,,
move,467,387,1722869908.980609,,
move,467,388,1722869908.9972062,,
move,467,388,1722869909.0133355,,
move,466,388,1722869909.0205286,,
move,466,388,1722869909.0292206,,
move,465,388,1722869909.04467,,
move,465,388,1722869909.0529835,,
move,465,389,1722869909.0614045,,
move,464,389,1722869909.0692654,,
move,463,389,1722869909.0773263,,
move,463,389,1722869909.0933294,,
move,462,389,1722869909.1010797,,
move,462,390,1722869909.1169648,,
move,462,390,1722869909.1326272,,
move,462,390,1722869909.277446,,
move,462,390,1722869909.2851791,,
move,463,390,1722869909.2925825,,
move,464,390,1722869909.300931,,
move,465,390,1722869909.3083131,,
move,466,390,1722869909.3170831,,
move,467,390,1722869909.3252132,,
move,469,390,1722869909.3330555,,
move,470,390,1722869909.341277,,
move,471,390,1722869909.3489377,,
move,471,390,1722869909.3570542,,
move,472,390,1722869909.3640785,,
move,472,390,1722869909.3965404,,
move,473,390,1722869909.4045494,,
move,473,390,1722869909.4211812,,
move,474,391,1722869909.4292078,,
move,475,391,1722869909.4362102,,
move,475,391,1722869909.445396,,
move,476,392,1722869909.4533174,,
move,476,392,1722869909.4613225,,
move,477,392,1722869909.4688952,,
move,478,392,1722869909.4769518,,
move,479,392,1722869909.4846795,,
move,479,392,1722869909.492832,,
move,480,392,1722869909.5003583,,
move,481,392,1722869909.5083392,,
move,481,392,1722869909.516419,,
move,482,392,1722869909.5250587,,
move,483,392,1722869909.532656,,
move,483,392,1722869909.5405855,,
move,484,392,1722869909.5483842,,
move,485,392,1722869909.556732,,
move,486,392,1722869909.5652063,,
move,487,392,1722869909.5723326,,
move,489,392,1722869909.5810792,,
move,490,392,1722869909.5894153,,
move,491,392,1722869909.597427,,
move,493,392,1722869909.605045,,
move,494,392,1722869909.6130948,,
move,495,391,1722869909.621226,,
move,496,391,1722869909.629027,,
move,496,391,1722869909.6372488,,
move,497,391,1722869909.6452396,,
move,498,391,1722869909.6529596,,
move,499,391,1722869909.6613042,,
move,500,391,1722869909.6688282,,
move,500,391,1722869909.6769526,,
move,502,391,1722869909.6848106,,
move,503,391,1722869909.692349,,
move,504,391,1722869909.70138,,
move,505,391,1722869909.7091486,,
move,505,390,1722869909.7170715,,
move,506,390,1722869909.72525,,
move,508,390,1722869909.7327967,,
move,509,389,1722869909.741294,,
move,511,389,1722869909.7493253,,
move,516,389,1722869909.764713,,
move,519,389,1722869909.7808945,,
move,522,389,1722869909.7893264,,
move,525,389,1722869909.7963471,,
move,526,389,1722869909.8048692,,
move,528,389,1722869909.8128252,,
move,529,389,1722869909.8207545,,
move,529,389,1722869909.8286011,,
move,530,389,1722869909.8372698,,
move,530,389,1722869909.8444886,,
move,531,389,1722869909.8765864,,
move,531,389,1722869909.8927557,,
move,532,389,1722869909.9003932,,
move,533,389,1722869909.9093986,,
move,534,389,1722869909.9167309,,
move,535,389,1722869909.9252174,,
move,536,389,1722869909.9327347,,
move,538,389,1722869909.940349,,
move,540,389,1722869909.9492965,,
move,542,389,1722869909.9568357,,
move,544,389,1722869909.9639337,,
move,546,389,1722869909.9726331,,
move,547,389,1722869909.981042,,
move,550,389,1722869909.9892037,,
move,552,389,1722869909.9972951,,
move,553,389,1722869910.0041106,,
move,554,389,1722869910.013141,,
move,556,389,1722869910.0212302,,
move,557,389,1722869910.0288198,,
move,557,389,1722869910.036366,,
move,559,389,1722869910.0444193,,
move,559,389,1722869910.0527308,,
move,560,389,1722869910.0609925,,
move,561,389,1722869910.069321,,
move,561,389,1722869910.0771132,,
move,563,389,1722869910.084758,,
move,563,388,1722869910.0922694,,
move,564,388,1722869910.1007848,,
move,565,388,1722869910.1085,,
move,566,388,1722869910.116563,,
move,568,388,1722869910.1250968,,
move,569,387,1722869910.1326544,,
move,572,387,1722869910.140705,,
move,574,387,1722869910.1486626,,
move,576,387,1722869910.1563053,,
move,579,387,1722869910.164859,,
move,582,387,1722869910.1724236,,
move,585,387,1722869910.1806262,,
move,588,387,1722869910.1891418,,
move,591,387,1722869910.196647,,
move,593,387,1722869910.204664,,
move,595,387,1722869910.212796,,
move,598,387,1722869910.2208276,,
move,600,387,1722869910.2289667,,
move,602,387,1722869910.2365124,,
move,604,387,1722869910.2526302,,
move,606,387,1722869910.2606356,,
move,608,387,1722869910.2686818,,
move,610,387,1722869910.2762747,,
move,613,387,1722869910.2843523,,
move,615,387,1722869910.292894,,
move,617,387,1722869910.3009973,,
move,619,387,1722869910.3093867,,
move,620,387,1722869910.3170438,,
move,622,387,1722869910.3246071,,
move,624,387,1722869910.3325958,,
move,627,387,1722869910.3406947,,
move,628,388,1722869910.348341,,
move,630,388,1722869910.3572202,,
move,632,388,1722869910.3651419,,
move,634,389,1722869910.373198,,
move,637,389,1722869910.3805115,,
move,639,389,1722869910.3891532,,
move,641,389,1722869910.39655,,
move,643,389,1722869910.4049308,,
move,645,389,1722869910.4131296,,
move,646,389,1722869910.4207711,,
move,649,390,1722869910.4284863,,
move,651,390,1722869910.4362743,,
move,653,390,1722869910.445238,,
move,655,391,1722869910.4533322,,
move,657,391,1722869910.4610796,,
move,659,391,1722869910.4691646,,
move,661,391,1722869910.476681,,
move,663,391,1722869910.4851456,,
move,665,391,1722869910.4929726,,
move,667,391,1722869910.501007,,
move,668,391,1722869910.5091646,,
move,671,391,1722869910.5164888,,
move,673,391,1722869910.5245829,,
move,674,391,1722869910.533261,,
move,676,391,1722869910.5413527,,
move,678,391,1722869910.5486517,,
move,680,391,1722869910.5565596,,
move,682,391,1722869910.5643013,,
move,685,391,1722869910.5734518,,
move,688,391,1722869910.5807464,,
move,691,392,1722869910.5889118,,
move,694,392,1722869910.5961688,,
move,698,393,1722869910.604771,,
move,701,393,1722869910.6131198,,
move,705,394,1722869910.6204195,,
move,709,394,1722869910.6291275,,
move,713,395,1722869910.636447,,
move,719,395,1722869910.6453087,,
move,723,395,1722869910.6521065,,
move,727,396,1722869910.66098,,
move,731,396,1722869910.6683106,,
move,736,396,1722869910.6771681,,
move,739,396,1722869910.6847389,,
move,743,396,1722869910.6923,,
move,746,396,1722869910.705343,,
move,750,396,1722869910.7126167,,
move,756,397,1722869910.721365,,
move,762,397,1722869910.7248523,,
move,766,397,1722869910.7324846,,
move,771,397,1722869910.7406287,,
move,773,397,1722869910.7490675,,
move,776,397,1722869910.7570233,,
move,778,397,1722869910.7648933,,
move,781,397,1722869910.7726517,,
move,783,397,1722869910.781372,,
move,788,397,1722869910.7892046,,
move,790,397,1722869910.7962077,,
move,791,397,1722869910.8046436,,
move,795,397,1722869910.8126817,,
move,797,397,1722869910.8207605,,
move,799,397,1722869910.8287494,,
move,800,397,1722869910.8369367,,
move,804,397,1722869910.8453095,,
move,805,397,1722869910.8533463,,
move,807,398,1722869910.8607004,,
move,811,398,1722869910.8790634,,
move,813,398,1722869910.8790634,,
move,814,398,1722869910.8845851,,
move,818,398,1722869910.8927245,,
move,819,398,1722869910.9013462,,
move,821,398,1722869910.9093506,,
move,822,398,1722869910.9165282,,
move,826,398,1722869910.9247231,,
move,827,398,1722869910.9323683,,
move,829,398,1722869910.9401822,,
move,831,398,1722869910.9493475,,
move,832,398,1722869910.956271,,
move,833,398,1722869910.9648027,,
move,836,398,1722869910.9728634,,
move,836,398,1722869910.9803956,,
move,837,398,1722869910.9889684,,
move,840,398,1722869910.9972305,,
move,841,398,1722869911.0049436,,
move,843,398,1722869911.0130804,,
move,846,398,1722869911.0211537,,
move,848,398,1722869911.02841,,
move,850,398,1722869911.0361822,,
move,855,398,1722869911.0447006,,
move,857,398,1722869911.0526302,,
move,859,398,1722869911.0610864,,
move,864,398,1722869911.0692155,,
move,867,398,1722869911.0763774,,
move,868,398,1722869911.0843096,,
move,870,398,1722869911.0932431,,
move,873,398,1722869911.1011515,,
move,874,398,1722869911.1092882,,
move,876,398,1722869911.1166294,,
move,879,398,1722869911.1251764,,
move,881,398,1722869911.1328669,,
move,882,397,1722869911.1410818,,
move,887,396,1722869911.149245,,
move,889,396,1722869911.1564617,,
move,892,395,1722869911.1650083,,
move,895,395,1722869911.1733475,,
move,897,395,1722869911.1800458,,
move,900,395,1722869911.189063,,
move,903,395,1722869911.1969595,,
move,907,394,1722869911.2047775,,
move,909,394,1722869911.2126062,,
move,911,393,1722869911.2213182,,
move,915,393,1722869911.229544,,
move,917,393,1722869911.237082,,
move,918,393,1722869911.2450514,,
move,920,392,1722869911.2525587,,
move,921,392,1722869911.2609515,,
move,922,392,1722869911.2692769,,
move,925,392,1722869911.276385,,
move,927,392,1722869911.2853022,,
move,929,392,1722869911.2926805,,
move,934,392,1722869911.3009088,,
move,935,392,1722869911.308654,,
move,937,392,1722869911.3173127,,
move,939,392,1722869911.3248246,,
move,943,392,1722869911.333501,,
move,945,392,1722869911.3412735,,
move,947,392,1722869911.3489454,,
move,950,392,1722869911.3565714,,
move,951,392,1722869911.3650615,,
move,952,392,1722869911.373394,,
move,954,392,1722869911.3805742,,
move,954,392,1722869911.3888867,,
move,955,392,1722869911.397104,,
move,956,392,1722869911.4045389,,
move,958,392,1722869911.412558,,
move,959,392,1722869911.4211106,,
move,960,392,1722869911.429107,,
move,962,392,1722869911.437139,,
move,964,392,1722869911.445227,,
move,966,392,1722869911.4526227,,
move,970,392,1722869911.460554,,
move,972,392,1722869911.4690785,,
move,974,392,1722869911.4772022,,
move,979,392,1722869911.4840546,,
move,981,393,1722869911.493348,,
move,983,393,1722869911.5012143,,
move,987,393,1722869911.5083516,,
move,990,393,1722869911.5166435,,
move,991,393,1722869911.5247152,,
move,993,394,1722869911.5330353,,
move,998,394,1722869911.5407984,,
move,1000,395,1722869911.5490985,,
move,1002,395,1722869911.5562057,,
move,1006,396,1722869911.5647244,,
move,1007,396,1722869911.5730486,,
move,1008,396,1722869911.5807884,,
move,1010,396,1722869911.588041,,
move,1012,396,1722869911.5966847,,
move,1012,396,1722869911.6048248,,
move,1015,396,1722869911.6132627,,
move,1015,397,1722869911.621379,,
move,1017,397,1722869911.629359,,
move,1020,397,1722869911.6366038,,
move,1021,397,1722869911.6446617,,
move,1022,397,1722869911.6528242,,
move,1024,398,1722869911.6605697,,
move,1025,398,1722869911.6837804,,
move,1026,398,1722869911.6837804,,
move,1027,398,1722869911.6922967,,
move,1028,398,1722869911.7009852,,
move,1029,398,1722869911.7085898,,
move,1030,398,1722869911.7163546,,
move,1032,398,1722869911.7242596,,
move,1033,397,1722869911.7333446,,
move,1034,397,1722869911.7411852,,
move,1035,397,1722869911.7486048,,
move,1037,397,1722869911.7571144,,
move,1038,397,1722869911.7642741,,
move,1040,397,1722869911.77234,,
move,1044,397,1722869911.7810423,,
move,1045,397,1722869911.7887802,,
move,1047,397,1722869911.79727,,
move,1049,397,1722869911.8053424,,
move,1053,396,1722869911.8133945,,
move,1055,396,1722869911.8207629,,
move,1058,396,1722869911.8291566,,
move,1060,396,1722869911.837299,,
move,1062,396,1722869911.8448687,,
move,1064,396,1722869911.8530703,,
move,1067,396,1722869911.8611324,,
move,1069,396,1722869911.8690727,,
move,1072,396,1722869911.8772106,,
move,1075,396,1722869911.8845053,,
move,1078,396,1722869911.892887,,
move,1083,396,1722869911.9004865,,
move,1085,396,1722869911.9094048,,
move,1088,396,1722869911.9162166,,
move,1091,396,1722869911.9245946,,
move,1096,396,1722869911.9326196,,
move,1098,396,1722869911.9414694,,
move,1101,395,1722869911.9491796,,
move,1103,395,1722869911.9562693,,
move,1108,394,1722869911.9645123,,
move,1109,394,1722869911.972026,,
move,1112,393,1722869911.9810488,,
move,1114,393,1722869911.9886272,,
move,1119,393,1722869911.9961398,,
move,1122,392,1722869912.0045803,,
move,1124,392,1722869912.0133476,,
move,1128,391,1722869912.0203726,,
move,1130,391,1722869912.0292017,,
move,1132,390,1722869912.037028,,
move,1135,390,1722869912.044327,,
move,1139,389,1722869912.0533943,,
move,1140,389,1722869912.0608113,,
move,1141,389,1722869912.0690234,,
move,1143,389,1722869912.077084,,
move,1147,389,1722869912.0846715,,
move,1150,389,1722869912.0923858,,
move,1152,389,1722869912.100746,,
move,1155,389,1722869912.1086426,,
move,1158,389,1722869912.1164968,,
move,1161,389,1722869912.1253557,,
move,1164,389,1722869912.1323254,,
move,1169,389,1722869912.140992,,
move,1173,389,1722869912.1488922,,
move,1177,389,1722869912.157296,,
move,1180,389,1722869912.164445,,
move,1186,389,1722869912.1728244,,
move,1191,389,1722869912.180179,,
move,1195,389,1722869912.189279,,
move,1199,390,1722869912.1971257,,
move,1207,390,1722869912.2053585,,
move,1212,390,1722869912.213206,,
move,1218,390,1722869912.2213879,,
move,1227,390,1722869912.228723,,
move,1234,390,1722869912.237029,,
move,1242,390,1722869912.245005,,
move,1251,390,1722869912.2531133,,
move,1258,390,1722869912.2604074,,
move,1265,390,1722869912.2684512,,
move,1273,390,1722869912.2770689,,
move,1279,390,1722869912.28523,,
move,1287,390,1722869912.2926412,,
move,1294,390,1722869912.3004057,,
move,1300,391,1722869912.3093421,,
move,1305,391,1722869912.3166838,,
move,1312,391,1722869912.325003,,
move,1314,391,1722869912.3333483,,
move,1316,391,1722869912.340554,,
move,1318,391,1722869912.348589,,
move,1320,391,1722869912.357233,,
move,1323,391,1722869912.3651767,,
move,1325,391,1722869912.3725593,,
move,1329,391,1722869912.380664,,
move,1330,391,1722869912.3887756,,
move,1334,391,1722869912.3969843,,
move,1338,391,1722869912.4053776,,
move,1341,391,1722869912.412418,,
move,1343,391,1722869912.4211392,,
move,1347,391,1722869912.4284275,,
move,1349,391,1722869912.4370766,,
move,1351,391,1722869912.4447808,,
move,1356,391,1722869912.4528098,,
move,1360,391,1722869912.4608402,,
move,1366,391,1722869912.468377,,
move,1374,391,1722869912.4764178,,
move,1379,391,1722869912.4855082,,
move,1386,391,1722869912.4929323,,
move,1392,391,1722869912.5011415,,
move,1397,391,1722869912.5083468,,
move,1402,391,1722869912.5166018,,
move,1404,391,1722869912.5252218,,
move,1409,391,1722869912.533213,,
move,1413,391,1722869912.5413182,,
move,1415,391,1722869912.549181,,
move,1418,390,1722869912.5560505,,
move,1418,390,1722869912.565186,,
move,1420,389,1722869912.5729182,,
move,1423,388,1722869912.5805254,,
move,1424,388,1722869912.5884092,,
move,1426,388,1722869912.5963936,,
move,1429,387,1722869912.6054513,,
move,1429,387,1722869912.6129673,,
move,1431,386,1722869912.6211586,,
move,1434,386,1722869912.6283016,,
move,1435,386,1722869912.6371822,,
move,1437,385,1722869912.6441746,,
move,1441,385,1722869912.6532502,,
move,1442,384,1722869912.6605318,,
move,1447,384,1722869912.6688647,,
move,1453,384,1722869912.6773798,,
move,1455,384,1722869912.6849966,,
move,1460,384,1722869912.6927152,,
move,1462,384,1722869912.700982,,
move,1466,384,1722869912.7090094,,
move,1468,384,1722869912.7162106,,
move,1470,383,1722869912.7243943,,
move,1472,382,1722869912.733082,,
move,1474,382,1722869912.7411346,,
move,1475,381,1722869912.7486832,,
move,1479,380,1722869912.7569456,,
move,1482,380,1722869912.7646954,,
move,1483,380,1722869912.7727482,,
move,1488,379,1722869912.7812288,,
move,1492,379,1722869912.7892644,,
move,1494,379,1722869912.7973273,,
move,1498,378,1722869912.8047516,,
move,1500,378,1722869912.8126268,,
move,1503,378,1722869912.8201764,,
move,1506,378,1722869912.8291106,,
move,1507,378,1722869912.8502162,,
move,1508,378,1722869912.8502162,,
move,1510,377,1722869912.8522182,,
move,1510,377,1722869912.8602493,,
move,1511,377,1722869912.8682725,,
move,1513,377,1722869912.8770258,,
move,1515,377,1722869912.8847952,,
move,1516,377,1722869912.892943,,
move,1517,377,1722869912.9011555,,
move,1517,377,1722869912.9090798,,
move,1518,377,1722869912.9171095,,
move,1518,377,1722869913.0130544,,
move,1516,377,1722869913.0253236,,
move,1513,377,1722869913.0282772,,
move,1511,377,1722869913.0370154,,
move,1509,378,1722869913.0446918,,
move,1507,378,1722869913.0527318,,
move,1505,378,1722869913.060388,,
move,1505,378,1722869913.069032,,
move,1504,378,1722869913.077422,,
move,1504,379,1722869913.0849373,,
move,1503,379,1722869913.1011944,,
move,1503,379,1722869913.1093478,,
move,1503,379,1722869913.116302,,
move,1502,379,1722869913.133124,,
move,1502,380,1722869913.1405425,,
click,1502,380,1722869913.3928146,Button.left,True
move,1501,380,1722869913.4288409,,
move,1500,380,1722869913.4361691,,
move,1496,380,1722869913.4442658,,
move,1492,380,1722869913.452397,,
move,1487,380,1722869913.4609277,,
move,1481,381,1722869913.468621,,
move,1475,382,1722869913.4765801,,
move,1473,382,1722869913.4846485,,
move,1469,383,1722869913.493165,,
move,1466,383,1722869913.5006769,,
move,1462,383,1722869913.509195,,
move,1458,383,1722869913.5164146,,
move,1454,384,1722869913.5250142,,
move,1448,384,1722869913.5333402,,
move,1446,384,1722869913.5403225,,
move,1442,384,1722869913.5485868,,
move,1437,384,1722869913.5573845,,
move,1431,384,1722869913.5647626,,
move,1426,384,1722869913.573278,,
move,1420,384,1722869913.5813642,,
move,1415,384,1722869913.5883396,,
move,1409,384,1722869913.5965266,,
move,1404,384,1722869913.6045735,,
move,1397,385,1722869913.6129732,,
move,1390,385,1722869913.6211543,,
move,1385,386,1722869913.6292057,,
move,1379,386,1722869913.6370368,,
move,1374,387,1722869913.645036,,
move,1368,387,1722869913.6533241,,
move,1361,388,1722869913.6605637,,
move,1356,388,1722869913.6692283,,
move,1349,388,1722869913.677227,,
move,1343,388,1722869913.6850007,,
move,1334,389,1722869913.6926622,,
move,1325,389,1722869913.7010007,,
move,1316,389,1722869913.708202,,
move,1310,389,1722869913.7162085,,
move,1304,389,1722869913.724681,,
move,1297,390,1722869913.7328541,,
move,1290,390,1722869913.740682,,
move,1283,390,1722869913.7492344,,
move,1275,390,1722869913.7562664,,
move,1266,390,1722869913.764329,,
move,1257,390,1722869913.773291,,
move,1247,390,1722869913.7809534,,
move,1238,390,1722869913.7893698,,
move,1230,390,1722869913.7965767,,
move,1222,390,1722869913.8043048,,
move,1214,390,1722869913.8125944,,
move,1207,390,1722869913.8202946,,
move,1200,390,1722869913.829376,,
move,1195,390,1722869913.837308,,
move,1190,390,1722869913.8442917,,
move,1184,390,1722869913.8523972,,
move,1177,390,1722869913.8607826,,
move,1172,390,1722869913.8693836,,
move,1165,390,1722869913.8763392,,
move,1160,390,1722869913.8849912,,
move,1154,390,1722869913.8927133,,
move,1149,390,1722869913.9013429,,
move,1145,390,1722869913.9086099,,
move,1142,390,1722869913.9164355,,
move,1139,390,1722869913.9244432,,
move,1136,390,1722869913.9332654,,
move,1135,390,1722869913.9411252,,
move,1133,390,1722869913.949152,,
move,1132,390,1722869913.9570556,,
click,1132,390,1722869913.9574637,Button.left,False
click,1132,390,1722869914.0445988,Button.left,True
move,1132,390,1722869914.0923786,,
move,1131,390,1722869914.1085043,,
move,1130,390,1722869914.125023,,
click,1130,390,1722869914.125023,Button.left,False
move,1129,390,1722869914.1406696,,
move,1129,390,1722869914.1491826,,
move,1127,390,1722869914.1561453,,
move,1127,391,1722869914.1730013,,
move,1126,391,1722869914.180604,,
move,1126,391,1722869914.1883514,,
move,1125,391,1722869914.1963887,,
move,1125,391,1722869914.2045426,,
move,1124,392,1722869914.213128,,
click,1124,392,1722869914.213128,Button.left,True
move,1123,392,1722869914.2203078,,
move,1123,392,1722869914.2288554,,
move,1122,392,1722869914.2363698,,
move,1120,392,1722869914.2444,,
move,1117,392,1722869914.2529573,,
move,1114,392,1722869914.2602997,,
move,1111,392,1722869914.2762132,,
move,1107,392,1722869914.2853115,,
move,1103,392,1722869914.2927728,,
click,1103,392,1722869914.293886,Button.left,False
move,1096,392,1722869914.3004045,,
move,1091,392,1722869914.3088186,,
move,1087,392,1722869914.317194,,
move,1085,392,1722869914.3252037,,
move,1083,392,1722869914.332261,,
move,1081,392,1722869914.340777,,
move,1081,392,1722869914.3482933,,
move,1080,392,1722869914.3563323,,
move,1080,392,1722869914.3648343,,
move,1079,392,1722869914.3729093,,
move,1078,392,1722869914.3809237,,
move,1077,392,1722869914.3887134,,
move,1076,392,1722869914.3970423,,
move,1074,392,1722869914.4047801,,
click,1074,392,1722869914.4052908,Button.left,True
move,1072,392,1722869914.413615,,
move,1068,392,1722869914.4212444,,
move,1064,392,1722869914.4284174,,
move,1061,392,1722869914.437092,,
move,1057,392,1722869914.445095,,
move,1052,392,1722869914.4532518,,
move,1049,392,1722869914.461277,,
click,1049,392,1722869914.4619617,Button.left,False
move,1047,392,1722869914.4683466,,
move,1045,392,1722869914.4762173,,
move,1043,392,1722869914.4851353,,
move,1042,392,1722869914.493252,,
move,1040,392,1722869914.5009055,,
move,1039,392,1722869914.509228,,
move,1037,392,1722869914.517406,,
move,1036,392,1722869914.5243845,,
move,1036,392,1722869914.5328996,,
move,1035,392,1722869914.5403702,,
move,1034,392,1722869914.5493348,,
move,1032,392,1722869914.556333,,
move,1031,392,1722869914.5653582,,
move,1030,392,1722869914.5727239,,
click,1030,392,1722869914.5734124,Button.left,True
move,1029,392,1722869914.5802245,,
move,1028,392,1722869914.5886092,,
move,1026,392,1722869914.5971894,,
move,1024,391,1722869914.6051185,,
move,1021,391,1722869914.6127226,,
move,1017,390,1722869914.6213398,,
move,1013,390,1722869914.628284,,
move,1004,389,1722869914.6371603,,
move,996,389,1722869914.6451547,,
move,986,389,1722869914.6522977,,
move,979,388,1722869914.6615415,,
click,979,388,1722869914.6615415,Button.left,False
move,974,388,1722869914.6690664,,
move,973,388,1722869914.67637,,
move,971,388,1722869914.6843414,,
move,970,388,1722869914.700555,,
move,969,388,1722869914.7089024,,
move,968,388,1722869914.7164042,,
move,968,388,1722869914.7247248,,
move,967,388,1722869914.7333379,,
move,966,388,1722869914.7411146,,
move,964,388,1722869914.7490358,,
click,964,388,1722869914.7490358,Button.left,True
move,961,388,1722869914.7571146,,
move,959,388,1722869914.7647629,,
move,957,388,1722869914.7733042,,
move,954,388,1722869914.7811072,,
move,952,388,1722869914.788924,,
move,949,388,1722869914.7972188,,
move,944,388,1722869914.8046074,,
move,940,388,1722869914.8133402,,
move,934,388,1722869914.8208566,,
move,932,388,1722869914.8290586,,
move,930,388,1722869914.8365746,,
move,926,388,1722869914.8445826,,
click,926,388,1722869914.8445826,Button.left,False
move,925,388,1722869914.8530998,,
move,922,388,1722869914.8612,,
move,921,388,1722869914.8687804,,
move,919,388,1722869914.8762887,,
move,917,388,1722869914.8844538,,
move,917,388,1722869914.8923626,,
move,915,388,1722869914.9006011,,
move,913,388,1722869914.913034,,
move,912,388,1722869914.9204154,,
move,910,388,1722869914.924451,,
click,910,388,1722869914.9259584,Button.left,True
move,909,388,1722869914.93312,,
move,907,388,1722869914.940413,,
move,905,388,1722869914.9491487,,
move,902,388,1722869914.956987,,
move,899,388,1722869914.9649112,,
move,896,388,1722869914.973147,,
move,889,387,1722869914.981131,,
move,884,387,1722869914.989195,,
move,877,386,1722869914.997073,,
move,875,386,1722869915.004284,,
move,870,386,1722869915.0124671,,
move,868,386,1722869915.0210528,,
move,865,386,1722869915.0293438,,
click,865,386,1722869915.0293438,Button.left,False
move,864,385,1722869915.037295,,
move,862,385,1722869915.0452209,,
move,861,385,1722869915.0528076,,
move,859,385,1722869915.0610292,,
move,858,385,1722869915.0684922,,
move,856,385,1722869915.0771196,,
move,852,385,1722869915.0849738,,
move,850,385,1722869915.0932887,,
move,846,385,1722869915.100656,,
move,846,385,1722869915.1090212,,
move,844,385,1722869915.1163578,,
click,844,385,1722869915.1173658,Button.left,True
move,843,385,1722869915.1243696,,
move,841,385,1722869915.1327488,,
move,840,385,1722869915.1412203,,
move,840,385,1722869915.1487024,,
move,838,385,1722869915.156305,,
move,835,385,1722869915.1652462,,
move,834,385,1722869915.172674,,
move,830,385,1722869915.1808197,,
move,828,385,1722869915.189295,,
move,823,385,1722869915.197272,,
move,821,385,1722869915.2042737,,
move,816,385,1722869915.2124255,,
move,815,385,1722869915.2209334,,
move,812,385,1722869915.2293496,,
move,810,385,1722869915.2365854,,
click,810,385,1722869915.237879,Button.left,False
move,807,385,1722869915.2449424,,
move,807,385,1722869915.2530384,,
move,803,384,1722869915.2606518,,
move,802,383,1722869915.2691574,,
move,799,383,1722869915.2772431,,
move,797,383,1722869915.28525,,
move,794,383,1722869915.2930834,,
move,792,382,1722869915.3011265,,
move,790,382,1722869915.3092263,,
move,789,382,1722869915.3171759,,
move,788,382,1722869915.3246982,,
move,788,382,1722869915.3404624,,
click,788,382,1722869915.3571756,Button.left,True
move,787,382,1722869915.3651762,,
move,786,382,1722869915.372278,,
move,786,382,1722869915.3806772,,
